,next_stop_distance,total_waiting_time,wifi_count,honks,rsi,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,Turn
1715,0.00956762049890669,0.004754358161648178,0.12987012987012989,0.0,0.45598724256052686,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1716,0.16018625914623905,0.001584786053882726,0.0,0.0,0.5625454321576452,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1717,0.19805651236575889,0.001584786053882726,0.0,0.008968609865470852,0.5088124014347056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1718,0.10647878723946691,0.01584786053882726,0.025974025974025976,0.053811659192825115,0.5158537133240588,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1719,0.1893246549066861,0.001584786053882726,0.03896103896103896,0.0,0.4127006814137814,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1720,0.07561588209181298,0.002473564450800189,0.055107489270385425,0.003938841538520902,0.5900028718951614,0.0,0.4391808315450806,0.5608191684549194,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1721,0.007058622231761004,0.003385308361814269,0.0,0.007031680664360547,0.29931596818150547,0.0,0.28403239407620096,0.715967605923799,0.0,0.0,0.28403239407620096,0.715967605923799,0.0,1.0,0.0,0.0,1.0,1
1722,0.0017159966339448766,0.001584786053882726,0.0,0.0,0.573503492815319,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1723,0.9252632779670201,0.005631983069241184,0.03316599112585957,0.007441685311395403,0.5202599285749367,0.17025208777941248,0.0,0.8297479122205875,0.8297479122205875,0.0,0.0,0.17025208777941248,0.0,0.17025208777941248,0.8297479122205875,0.17025208777941248,0.8297479122205875,1
1724,0.03402073763436189,0.11410459587955626,0.15584415584415584,0.30493273542600896,0.5554067492871635,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1725,0.1008052234764229,0.024996694274296835,0.38520439699343745,0.0,0.5306070070833931,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.09439122407066902,0.905608775929331,1
1726,0.3408512950655985,0.04754358161648178,0.05194805194805195,0.19282511210762332,0.46241642528901183,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1727,0.03235746103125729,0.004913939553375396,0.018187842927964284,0.0,0.49905706994388904,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1728,0.001745941099987906,0.020602218700475437,0.14285714285714288,0.0,0.5389163562111295,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1729,0.08067630054632141,0.022187004754358162,0.05194805194805195,0.0,0.5462505633956439,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1730,0.014455874525207059,0.05071315372424723,0.0,0.08968609865470852,0.4276297799379461,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1731,0.06237894161127362,0.011093502377179081,0.28571428571428575,0.02242152466367713,0.5416943912251477,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
