next_stop_distance,total_waiting_time,wifi_count,honks,rsi,Signal,bus_stop,Turn,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,Congestion
20.7963957186,1,0,0,7.80460375,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
165.070961698,1,0,0,7.942276,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
151.556862866,1,0,0,7.5987015,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1674.25580264,1,0,0,9.2734525,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
144.012294173,1,0,0,10.700386,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1
120.807352937,120,3,0,8.91967489016393,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2962.37657752,2,0,0,8.0085095,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
887.888696193,1,0,0,7.823761,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
189.094924096,5,2,0,8.47241642857143,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
189.094924096,1,4,0,8.4115375,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
432.238861633,19,4,0,6.09950318,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
374.354011452,1,1,0,5.801857,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
166.520716313,1,3,0,5.5684203,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
149.69016096,3,10,0,6.3389537,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
410.137877206,64,10,0,7.46715579111111,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
668.255303334,5,9,0,7.21135715,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
314.351623178,2,0,0,5.87846886666667,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
460.3253235,1,16,0,6.90438835,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
45.6543508905,2,0,0,9.26147456666667,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
75.8374467808,1,0,0,6.89121985,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
277.710474427,2,50,0,7.560796,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
185.329946566,6,28,0,8.16852348571429,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
144.299070318,15,39,0,7.52042911612903,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
54.8882292932,1,0,0,7.8465043,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
49.1583973844,280,27,0,8.39647448917051,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
59.6025268878,4,15,0,7.66693975714286,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
118.326936871,1,0,0,8.5276565,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
101.16149783,4,0,0,8.57942575,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
533.261782865,4,12,0,8.54381443333333,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1237.60887018,1,0,0,9.9055175,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
25.7769520678,1,0,0,9.320129,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
259.296838013,6,0,0,7.66313531176471,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
643.854239619,2,1,0,8.83052066666667,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1781.58103706,1,0,0,7.20845025,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
419.639910119,1,0,0,8.0356445,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
1246.83190982,4,4,0,8.20371848,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
29.9454997843,1,0,0,9.5894852,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
29.9454997843,1,0,0,9.201622,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
24.549252908,104,1,83,9.45555753660715,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
557.428790558,1,0,2,7.4311142,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1026.22782834,9,6,8,9.42701928571429,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
253.795961789,8,8,4,9.5852915,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
102.795446853,22,10,8,9.21957896333334,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
55.0017117511,3,0,0,8.151764,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
249.498750858,1,0,2,8.881996,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
57.1015387987,1,0,2,8.2990035,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1349.50562005,3,0,2,9.549581,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
29.0217268128,1,77,2,7.9135436,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
119.307796664,2,0,4,8.46851794,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
255.336044867,7,25,5,8.94102019230769,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
186.531411556,12,31,4,9.077481125,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
142.164173769,1,0,2,8.19844835,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
53.3006575013,2,20,2,8.37083433333333,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
35.3258272016,25,15,18,9.84060783333334,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
103.944341558,179,19,61,9.81521014236454,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
91.4941858878,7,3,7,8.93421944375,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
203.799309701,1,0,2,8.7251737,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
20.2940886625,12,19,16,9.342280425,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
34.770524533,1,0,2,10.25148,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1803.71560564,1,0,2,10.0491715,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2265.64276699,4,0,2,8.48256175,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
438.334439,1,0,2,8.43667625,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
268.753859047,2,0,3,9.1637912,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
131.403204963,1,0,1,8.765877,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
131.403204963,3,0,4,8.09166566,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
232.138822569,1,0,0,8.4175185,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
349.235461557,2,0,0,8.95980833333333,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
155.338622477,12,8,0,9.46327278571428,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
338.65507883,2,0,0,9.499298,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
65.123320024,8,7,0,8.54800616521739,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
249.015802387,1,0,0,4.29709625,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
332.099241816,2,0,0,9.8727975,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
20.9175170374,13,11,0,9.06400529130435,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
153.820831883,18,8,0,8.86873511153847,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
279.095978886,1,0,0,8.636589,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
205.809254511,2,6,0,8.989972,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
359.463034433,17,18,0,9.1554897,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
322.687366172,1,0,0,9.66370375,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
298.133867548,1,0,0,6.44709775,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
439.312102314,1,0,0,9.291405,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
776.352948133,8,8,0,9.33904722,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
42.0677781224,4,40,0,8.958608625,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
60.2052554751,1,0,0,7.71362315,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
340.301968861,2,0,0,7.529869075,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
27.6819414413,1,23,0,10.335274,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
222.650242713,7,22,0,9.11438459375,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
46.3886287102,2,0,0,9.28381833333333,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
62.441206788,1,0,0,8.66771675,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
99.9720593974,169,19,0,9.73468011893204,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
266.94553317,2,6,0,10.3185168833333,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
1714.93765668,4,7,0,9.09627715,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
100.569572857,1,0,0,8.4294966,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
283.527587715,14,4,0,9.19701018148148,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
361.948520678,1,0,0,9.26027675,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1
73.722169657,1,0,0,7.89079265,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2248.87898192,1,0,0,8.0835345,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1016.83221472,1,5,0,9.3692165,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
123.949722344,1,0,0,9.7642595,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
123.949722344,1,0,0,9.67088325,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
28.9152990914,96,0,87,8.30303350528571,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
46.8708976953,35,0,25,8.97508389206349,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
28.9662967529,1,0,1,8.1804885,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
210.030822372,7,0,10,9.06257513076923,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
323.96157809,3,0,5,8.7033272375,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1038.21935112,2,0,3,9.30856316666667,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
645.448277569,0,0,0,9.939041,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
358.850247009,1,0,1,10.980507,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
283.239010165,3,0,5,8.39405673,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
379.03659874,1,0,2,9.9737545,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
519.559487259,1,0,1,8.834114,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
392.902960301,6,0,14,9.09561163888889,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
226.637228059,6,0,10,7.11020712,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
44.7704552661,2,0,7,9.93783857,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
51.7966052947,1,0,1,9.812141,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
48.1287592879,59,0,68,6.46803814680851,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
87.1141962303,257,0,45,9.33516216110063,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
15.1085771202,2,0,0,8.83494098461538,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
108.160490674,1,0,0,8.613838,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
79.8539728103,2,0,2,8.937459,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
72.1299385452,1,0,1,9.2578885,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
38.9473357561,4,0,5,8.6262157,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
24.130098298,6,0,17,9.10162807647059,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1516.11410529,1,0,1,9.6277925,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
288.364632219,1,0,2,5.3601228,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1
2262.48456637,11,0,22,8.59283064444445,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
448.768173552,3,0,2,8.7088165,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
1335.49353407,1,0,2,11.502449,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
1335.49353407,1,0,1,7.140213,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
232.138822569,1,0,0,8.4175185,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
349.235461557,2,0,0,8.95980833333333,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
155.338622477,12,8,0,9.46327278571428,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
338.65507883,2,0,0,9.499298,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
65.123320024,8,7,0,8.54800616521739,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
249.015802387,1,0,0,4.29709625,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
332.099241816,2,0,0,9.8727975,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
20.9175170374,13,11,0,9.06400529130435,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
153.820831883,18,8,0,8.86873511153847,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
279.095978886,1,0,0,8.636589,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
205.809254511,2,6,0,8.989972,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
359.463034433,17,18,0,9.1554897,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
322.687366172,1,0,0,9.66370375,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
298.133867548,1,0,0,6.44709775,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
439.312102314,1,0,0,9.291405,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
776.352948133,8,8,0,9.33904722,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
42.0677781224,4,40,0,8.958608625,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
60.2052554751,1,0,0,7.71362315,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
340.301968861,2,0,0,7.529869075,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
27.6819414413,1,23,0,10.335274,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
222.650242713,7,22,0,9.11438459375,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
46.3886287102,2,0,0,9.28381833333333,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
62.441206788,1,0,0,8.66771675,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
99.9720593974,169,19,0,9.73468011893204,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
266.94553317,2,6,0,10.3185168833333,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
1714.93765668,4,7,0,9.09627715,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
100.569572857,1,0,0,8.4294966,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
283.527587715,14,4,0,9.19701018148148,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
361.948520678,1,0,0,9.26027675,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1
73.722169657,1,0,0,7.89079265,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2248.87898192,1,0,0,8.0835345,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1016.83221472,1,5,0,9.3692165,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
123.949722344,1,0,0,9.7642595,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
123.949722344,1,0,0,9.67088325,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
560.49337385,9,0,18,8.42550149583333,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
439.490238559,76,6,20,9.18398303265306,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
50.7059885157,5,1,5,8.30488165454545,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
223.175461617,2,0,1,7.14679705,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
99.0996501315,1,0,0,9.141762,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
594.350202373,3,2,4,8.746124375,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
219.677068187,7,4,8,7.812385575,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
174.43719732,3,0,0,7.866455,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
674.064586891,1,0,2,8.518074,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
297.843210692,1,0,3,9.45859766666667,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
433.716560728,15,10,19,7.71650640740741,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
50.3879952706,2,0,2,8.66292833333333,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
94.4660162979,2,0,2,8.0051194,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
280.794528261,32,31,22,7.63485636909091,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
238.846999889,1,6,0,8.9897385,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
41.1625718095,1,0,0,7.3916015,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
42.5610498106,6,6,3,8.65554308333333,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
75.0302431926,316,17,177,9.02677044285715,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
139.261748429,3,0,3,8.90354408333334,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
1470.28171051,0,0,0,8.253525,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
985.989252753,29,1,63,8.19515282888889,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1784.77877608,2,0,2,8.45941683333333,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
410.318026455,8,1,11,9.21473834782609,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
410.318026455,1,0,2,8.0835267,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
24.549252908,104,1,0,9.45555753660715,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
557.428790558,1,0,0,7.4311142,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1026.22782834,9,6,0,9.42701928571429,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
253.795961789,8,8,0,9.5852915,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
102.795446853,22,10,0,9.21957896333334,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
55.0017117511,3,0,0,8.151764,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
249.498750858,1,0,0,8.881996,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
57.1015387987,1,0,0,8.2990035,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1349.50562005,3,0,0,9.549581,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
29.0217268128,1,77,0,7.9135436,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
119.307796664,2,0,0,8.46851794,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
255.336044867,7,25,0,8.94102019230769,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
186.531411556,12,31,0,9.077481125,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
142.164173769,1,0,0,8.19844835,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
53.3006575013,2,20,0,8.37083433333333,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
35.3258272016,25,15,0,9.84060783333334,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
103.944341558,179,19,0,9.81521014236454,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
91.4941858878,7,3,0,8.93421944375,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
203.799309701,1,0,0,8.7251737,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
20.2940886625,12,19,0,9.342280425,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
34.770524533,1,0,0,10.25148,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1803.71560564,1,0,0,10.0491715,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2265.64276699,4,0,0,8.48256175,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
438.334439,1,0,0,8.43667625,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
268.753859047,2,0,0,9.1637912,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
131.403204963,1,0,0,8.765877,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
131.403204963,3,0,0,8.09166566,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
127.942298956,2,6,0,9.02137542857143,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
33.36928975,1,7,0,9.425476,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
435.213842419,3,0,0,9.38358325,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
882.787234878,1,9,0,8.729965,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
40.2028019189,1,0,0,8.5851135,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
367.311441038,6,3,0,9.40632517857143,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
862.23217399,17,16,0,8.75683169444445,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
1649.71699454,3,4,0,9.30354528571429,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
243.542355803,1,0,0,10.896721,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1412.52019418,1,0,0,4.5006027,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
18.426613993,1,7,0,7.215637,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
424.497899277,1,0,0,8.3349225,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
24.0010635006,54,17,0,3.54965744415584,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
136.807017555,98,12,0,8.19377376018518,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
234.905056785,4,17,0,8.5138873375,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
392.164118037,10,26,0,7.9418369909091,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
327.974064338,3,48,0,9.051658,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
121.505140033,1,31,0,2.036972052,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
44.3393521793,1,0,0,9.88636,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
292.500330599,25,6,0,0.403245607263158,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
133.880446986,1,0,0,2.3482208,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
322.036427481,6,0,0,0.0026199318,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
136.659382238,3,4,0,8.9111225,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
50.7281579523,11,10,0,8.32842150476191,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
184.311310155,5,6,0,5.77764724444444,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
655.761485018,1,0,0,4.23484805,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
156.631808514,1,0,0,6.91037,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
164.566501132,1,0,0,9.1274035,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
389.060603129,2,0,0,3.26240544333333,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
392.310455865,6,7,0,-0.53265868209091,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
392.310455865,2,7,0,5.60672770666667,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
35.627191235,2,0,0,8.03524766666667,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
163.243267461,53,7,0,3.7395502625,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
243.374916435,2,0,0,8.28064966666667,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
122.142259377,1,0,0,8.789818,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
431.291761884,5,1,0,8.46021862222222,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
77.3347991446,4,8,0,8.84129455,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
104.645992681,2,0,0,4.52096043333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
954.420878011,2,5,0,8.9463958,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
815.234884344,2,16,0,8.8817566,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
59.5541023313,4,12,0,5.26794773495556,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
185.381968708,1,0,0,9.4769515,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
172.210336056,1,0,0,8.8209455,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
78.8261442227,255,21,0,9.42631889188481,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
90.1864700141,3,12,0,7.20845025,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
212.254714604,1,0,0,7.79143515,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
256.864317942,36,18,0,8.96690783559322,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
944.112923117,4,4,0,8.0057164125,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
604.346807606,1,0,0,8.35694574,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
904.646754864,4,1,0,7.75178044375,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2199.20286596,2,0,0,5.76833603333333,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1252.61279024,3,4,0,9.40912125,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1252.61279024,2,4,0,8.39716576666667,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
564.39495758,16,3,29,8.61424388444445,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
703.454730603,17,6,11,9.24900395813954,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
398.531812662,2,4,0,7.31459295,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
254.195278348,18,6,6,8.9193142826087,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
416.829972431,7,4,6,8.15748423888889,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1250.10011665,1,0,1,7.65257275,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
