,next_stop_distance,total_waiting_time,wifi_count,honks,rsi,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,bus_stop
1168,0.4265389346880424,0.003169572107765452,0.05194805194805195,0.0,0.4887071273787537,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1169,0.18992325092981133,0.0,0.0,0.0,0.6151152517000495,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1170,0.0283598683592586,0.025356576862123614,0.03896103896103896,0.0,0.6160134996101566,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1171,0.14296228384163082,0.00792393026941363,0.12987012987012989,0.0,0.5305149678501707,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1172,0.12433692033875308,0.006339144215530904,0.0,0.03139013452914798,0.5648143306617092,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1173,0.06748117711404038,0.001584786053882726,0.0,0.0,0.5199706193027712,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1174,0.22924539449747633,0.012678288431061807,0.1038961038961039,0.0,0.5842699110036378,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1175,0.06780316332929588,0.003169572107765452,0.0,0.0,0.5075392560596658,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1176,0.0015737003068850928,0.001584786053882726,0.09090909090909091,0.0,0.47510659322033866,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1177,0.11644866857442623,0.001584786053882726,0.0,0.0,0.5498187799454493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1178,0.07497107988373647,0.012678288431061807,0.025974025974025976,0.0,0.4587702162023124,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
