,next_stop_distance,total_waiting_time,wifi_count,honks,rsi,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,Congestion
1091,0.41421369304668426,0.004754358161648178,0.1038961038961039,0.026905829596412557,0.5364023413570723,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1092,0.2517429358142564,0.00792393026941363,0.12987012987012989,0.053811659192825115,0.5216114777953076,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
1093,0.12755259915724884,0.12044374009508717,0.07792207792207792,0.08968609865470852,0.556167570210411,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1094,0.06975616474903251,0.009508716323296355,0.0,0.0,0.43256868693042516,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1095,0.003779063623696664,0.001584786053882726,0.29870129870129875,0.0,0.6181668423832704,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1096,0.10215093515474255,0.001584786053882726,0.0,0.004484304932735426,0.5417743942315283,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
1097,0.04646057146367902,0.001584786053882726,0.0,0.0,0.5333291956361342,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1098,0.10042552831744732,0.003169572107765452,0.0,0.0,0.5440953238438636,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1099,0.0889863480004987,0.00590839208351276,0.0,0.0,0.21941812773356137,0.0,0.0,1.0,0.0,0.5456390809393102,0.0,0.45436091906068976,0.0,1.0,0.0,1.0,0.0,1
1100,0.17441232695636413,0.001584786053882726,0.0,0.0,0.5701395934392838,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1101,0.11820971180946918,0.0145908853776472,0.03649705207718279,0.05203329298945153,0.5693227208449096,1.0,0.0,0.0,0.39657566335230854,0.0,0.0,0.6034243366476915,0.0,0.6034243366476915,0.39657566335230854,0.0,1.0,1
1102,0.8401670782510545,0.01968920976602863,0.1599729678152344,0.08395471038340983,0.5057053866296324,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.701990946863672,0.298009053136328,1
1103,0.017616963109728812,0.001584786053882726,0.0,0.0,0.4865267367639431,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1104,0.00585526622705214,0.006339144215530904,0.1038961038961039,0.06726457399103139,0.5181540476428506,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1105,0.00281209991489417,0.001584786053882726,0.0,0.0,0.5443529201946077,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
1106,0.016174087273297083,0.008320225002334121,0.018089398755878464,0.0,0.43771392188971936,1.0,0.0,0.0,0.0,0.5357054319324528,0.0,0.4642945680675472,0.0,0.4642945680675472,0.5357054319324528,1.0,0.0,1
1107,0.19030514346452285,0.001584786053882726,0.0,0.0,0.5269473617159738,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1108,0.009791104947608827,0.01901743264659271,0.09090909090909091,0.0,0.49907991615082203,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1109,0.011448122381291836,0.004754358161648178,0.12987012987012989,0.0,0.5781175320629737,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1110,0.08531401889163727,0.001584786053882726,0.0,0.0,0.49907991615082203,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1111,0.1044568785305057,0.006339144215530904,0.4675324675324676,0.0,0.5928030634743405,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1112,0.015034650613416096,0.001584786053882726,0.0,0.0,0.5499619650625367,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1113,0.2517429358142564,0.00792393026941363,0.12987012987012989,0.0,0.5216114777953076,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
1114,0.1446036714104368,0.004674401175927701,0.12331781065069865,0.0,0.4804268574987599,0.9495471420103796,0.0,0.0504528579896204,0.0,0.9495471420103796,0.0,0.0504528579896204,0.0,0.0504528579896204,0.9495471420103796,0.0504528579896204,0.9495471420103796,1
1115,0.07174360886259587,0.001584786053882726,0.0,0.0,0.46892765589105845,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1116,0.018217206885141543,0.004754358161648178,0.0,0.004484304932735426,0.533453412218145,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1117,0.300722566480792,0.0016570038508568234,0.06197601104606134,0.004279957713494818,0.563735808745698,1.0,0.0,0.0,0.04556942989065549,0.0,0.0,0.9544305701093445,0.0,0.9544305701093445,0.04556942989065549,0.9544305701093445,0.04556942989065549,1
1118,0.1179226047337539,0.001584786053882726,0.0,0.0,0.4838837015410483,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1119,0.05229351970440549,0.00792393026941363,0.025974025974025976,0.0,0.5178483157327723,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1120,0.2623237118754788,0.001584786053882726,0.0,0.004484304932735426,0.4829169512011129,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1121,0.07911321965208634,0.06180665610142631,0.18181818181818182,0.11210762331838565,0.5268383669098416,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1122,0.5500779037159946,0.003169572107765452,0.012987012987012988,0.0,0.5094768523914734,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1123,0.011452912933781902,0.003169572107765452,0.03896103896103896,0.0,0.49907991615082203,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1124,0.025821813651258903,0.3486529318541997,0.18181818181818182,0.9551569506726457,0.566122519931609,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1125,0.1207724927147154,0.013210109182165712,0.10178263720008426,0.003724333554111187,0.5167127011370556,1.0,0.0,0.0,0.0,0.8338947234866411,0.0,0.16610527651335893,0.0,0.16610527651335893,0.8338947234866411,1.0,0.0,1
